index,fullName,namePassed,correctGender,predictedGender,localization,useLocalization,serviceUsed,extraGenderScale,extraScore,extraProbabilityCalibrated,extraScript
10511,NISHIOKA Ryusei,Ryusei,male,male,JP,False,NamSor,-0.9704108275469499,10.495941860220888,0.9852054137734749,LATIN
10512,MORI Hikaru,Hikaru,female,male,JP,False,NamSor,-0.5727735483103773,4.219237918134752,0.7863867741551887,LATIN
10513,GURTSIEV Georgiy,Georgiy,male,male,BY,False,NamSor,-0.9707188283772807,10.549443315771931,0.9853594141886404,LATIN
10514,CHAIYASOMBAT Thanakhan,Thanakhan,male,male,TH,False,NamSor,-0.91466774545509,7.580433488626376,0.957333872727545,LATIN
10515,SOMRAT Phetdarin,Phetdarin,female,female,TH,False,NamSor,0.7681202574900536,5.62459761199365,0.8840601287450268,LATIN
10516,AKAMATSU Ryoichi,Ryoichi,male,male,JP,False,NamSor,-0.9640409760780413,8.713086420623299,0.9820204880390206,LATIN
10517,AKASAKI Akira,Akira,male,female,JP,False,NamSor,0.3409967625429384,1.9449914376097155,0.6704983812714692,LATIN
10518,AOKI Ryoma,Ryoma,male,male,JP,False,NamSor,-0.908400316518762,7.525374849345603,0.954200158259381,LATIN
10520,FUJII Nanako,Nanako,female,female,JP,False,NamSor,0.9671393816749072,9.963801821004495,0.9835696908374536,LATIN
10521,FUKUBE Mako,Mako,female,male,JP,False,NamSor,-0.28511312833057145,1.620689840773494,0.6425565641652857,LATIN
10522,GOSHIMA Rino,Rino,female,male,JP,False,NamSor,-0.9681417371191428,10.201808417093709,0.9840708685595714,LATIN
10523,GOTO Yume,Yume,female,female,JP,False,NamSor,0.9487915340486188,8.200635304660423,0.9743957670243094,LATIN
10524,HAMANISHI Ryo,Ryo,male,male,JP,False,NamSor,-0.778245223035638,5.715830801443985,0.889122611517819,LATIN
10525,HASHIOKA Yuki,Yuki,male,female,JP,False,NamSor,0.48403799005642356,3.762797507448468,0.7420189950282118,LATIN
10526,HATA Sumire,Sumire,female,female,JP,False,NamSor,0.9753050304420054,11.135328076935316,0.9876525152210027,LATIN
10527,HIGASHIDA Akihiro,Akihiro,male,male,JP,False,NamSor,-0.9719391565586273,10.884768495732445,0.9859695782793136,LATIN
10528,IIZUKA Shota,Shota,male,male,JP,False,NamSor,-0.9151362217544421,7.58467324807949,0.957568110877221,LATIN
10529,IKEDA Koki,Koki,male,male,JP,False,NamSor,-0.10424041858188815,0.6796921121870128,0.5521202092909441,LATIN
10530,IZUMIYA Shunsuke,Shunsuke,male,male,JP,False,NamSor,-0.9647956617933566,8.904068962275915,0.9823978308966783,LATIN
10531,KABASAWA Wakana,Wakana,female,female,JP,False,NamSor,0.9783660581750868,11.352783732832698,0.9891830290875434,LATIN
10532,KAWABATA Kaito,Kaito,male,male,JP,False,NamSor,-0.9648637052217297,8.92322405182907,0.9824318526108649,LATIN
10533,KAWANO Masatora,Masatora,male,female,JP,False,NamSor,0.28160544682027044,1.602582112577469,0.6408027234101352,LATIN
10534,KIRYU Yoshihide,Yoshihide,male,male,JP,False,NamSor,-0.9646063942048619,8.852639726963332,0.982303197102431,LATIN
10535,KITAGUCHI Haruka,Haruka,female,female,JP,False,NamSor,0.9694100621799671,10.355467638637755,0.9847050310899835,LATIN
10536,KOGA Yuta,Yuta,male,male,JP,False,NamSor,-0.2437930489310689,1.4198035441838286,0.6218965244655345,LATIN
10537,KOKAI Haruka,Haruka,female,female,JP,False,NamSor,0.9694100621799671,10.355467638637755,0.9847050310899835,LATIN
10538,KOYAMA Naoki,Naoki,male,male,JP,False,NamSor,-0.9645867852274168,8.847459521419665,0.9822933926137084,LATIN
10539,CAO Liguo,Liguo,male,male,CN,False,NamSor,-0.7613546057890481,5.567937934673878,0.8806773028945241,LATIN
10540,QIAN Haitao,Haitao,male,male,CN,False,NamSor,-0.7646359084181147,5.595019870744643,0.8823179542090573,LATIN
10541,MENG Lingzhe,Lingzhe,male,female,CN,False,NamSor,0.11446193722809284,0.7362077568385957,0.5572309686140464,LATIN
10542,ZOU Wanhao,Wanhao,male,male,CN,False,NamSor,-0.9662830538041411,9.439721289366496,0.9831415269020706,LATIN
10543,LU Feng,Feng,male,male,CN,False,NamSor,-0.8141149173154898,6.128219120138354,0.9070574586577449,LATIN
10544,HABILA Awusayiman,Awusayiman,male,male,CN,False,NamSor,-0.42476397972839997,2.6640491982405052,0.7123819898642,LATIN
10545,DENG Zhiwei,Zhiwei,male,male,CN,False,NamSor,-0.6603997330780349,4.690405705699888,0.8301998665390175,LATIN
10546,FENG Ziqi,Ziqi,female,female,CN,False,NamSor,0.9640145479022648,8.70701657914065,0.9820072739511324,LATIN
10547,PANG Qianyu,Qianyu,female,female,CN,False,NamSor,0.7289605645369002,5.318439926449898,0.8644802822684501,LATIN
10548,HONG Kexin,Kexin,female,female,CN,False,NamSor,0.8288684492323535,6.363450709480809,0.9144342246161767,LATIN
10549,ZHOU Feng,Feng,female,male,CN,False,NamSor,-0.8141149173154898,6.128219120138354,0.9070574586577449,LATIN
10550,WANG Juan,Juan,female,male,CN,False,NamSor,-0.9725786390296698,10.974849849748274,0.9862893195148349,LATIN
10552,LIN Xinyu,Xinyu,female,female,CN,False,NamSor,0.7815645075908311,5.747634112954856,0.8907822537954155,LATIN
10553,MPOFU Isaac,Isaac,male,male,ZW,False,NamSor,-0.985078098818128,12.260047734060215,0.992539049409064,LATIN
10554,ABUAKU Joshua,Joshua,male,male,DE,False,NamSor,-0.9080336660066084,7.522245738183258,0.9540168330033042,LATIN
10555,AGYEKUM Emil,Emil,male,male,DE,False,NamSor,-0.9712353249734145,10.677936457291828,0.9856176624867072,LATIN
10556,ALMAS Deniz,Deniz,male,female,DE,False,NamSor,0.09606557691271367,0.6352371790169543,0.5480327884563568,LATIN
10559,BURGHARDT Alexandra,Alexandra,female,female,DE,False,NamSor,0.9687650876153595,10.2743832677628,0.9843825438076798,LATIN
10560,DEMES Eileen,Eileen,female,female,GB,False,NamSor,0.9659212934980046,9.280730036945627,0.9829606467490023,LATIN
10561,FARKEN Robert,Robert,male,male,DE,False,NamSor,-0.9507064104317688,8.282668442126337,0.9753532052158844,LATIN
10562,FEIGE Saskia,Saskia,female,female,DE,False,NamSor,0.970767413293754,10.560850716893206,0.985383706646877,LATIN
10563,HAASE Rebekka,Rebekka,female,female,DE,False,NamSor,0.9759029739710912,11.174252755349976,0.9879514869855456,LATIN
10564,HARTMANN Joshua,Joshua,male,male,DE,False,NamSor,-0.9080336660066084,7.522245738183258,0.9540168330033042,LATIN
10565,HESS Max,Max,male,male,DE,False,NamSor,-0.9677453249380983,10.158252596383953,0.9838726624690491,LATIN
10566,HILBERT Jonathan,Jonathan,male,male,DE,False,NamSor,-0.9865212243221253,12.717710119290956,0.9932606121610627,LATIN
10567,KLOSE Soeren,Soeren,male,male,DE,False,NamSor,-0.9426901515123676,7.929250065089821,0.9713450757561838,LATIN
10568,HUMMEL Merlin,Merlin,male,male,DE,False,NamSor,-0.5690627421464212,4.2033624042575966,0.7845313710732106,LATIN
10569,HUSSONG Christin,Christin,female,female,DE,False,NamSor,0.6508537598978161,4.627197634427539,0.8254268799489081,LATIN
10570,JANSSEN Henrik,Henrik,male,male,DE,False,NamSor,-0.9795881073772226,11.457184226058438,0.9897940536886113,LATIN
10571,JUNK Sophia,Sophia,female,female,DE,False,NamSor,0.9693132110156104,10.34286431812884,0.9846566055078052,LATIN
10572,KAUL Niklas,Niklas,male,male,DE,False,NamSor,-0.9836337156280746,11.947019414558774,0.9918168578140373,LATIN
10573,KENZEL Alina,Alina,female,female,DE,False,NamSor,0.9911920954871454,13.437750688570688,0.9955960477435727,LATIN
10574,KLEIN Hanna,Hanna,female,female,DE,False,NamSor,0.9647869798569908,8.901651064816477,0.9823934899284954,LATIN
10575,KOCH Marc,Marc,male,male,DE,False,NamSor,-0.9787612284584155,11.384644906172312,0.9893806142292078,LATIN
10576,KOLBERG Majtie,Majtie,female,male,DE,False,NamSor,-0.07124045988727135,0.5036925212885422,0.5356202299436357,LATIN
10577,KOEPP Leo,Leo,male,male,DE,False,NamSor,-0.9671343620345036,9.959771843496977,0.9835671810172518,LATIN
10580,LINKE Christopher,Christopher,male,male,DE,False,NamSor,-0.9651654471210884,9.012888129670678,0.9825827235605442,LATIN
10582,LUECKENKEMPER Gina,Gina,female,female,DE,False,NamSor,0.987844087079514,12.923828900433158,0.993922043539757,LATIN
10583,MAISCH Katharina,Katharina,female,female,DE,False,NamSor,0.9927492165949305,13.632290986080008,0.9963746082974653,LATIN
10584,MAYER Lisa,Lisa,female,female,DE,False,NamSor,0.9860652129146847,12.549325348206352,0.9930326064573424,LATIN
10585,MAYER Mona,Mona,female,female,DE,False,NamSor,0.9713329122975163,10.70418420713603,0.9856664561487581,LATIN
10586,MEYER Lea,Lea,female,female,DE,False,NamSor,0.9806205066294769,11.556344054587473,0.9903102533147384,LATIN
10587,MIHAMBO Malaika,Malaika,female,female,DE,False,NamSor,0.9858930090838334,12.492451785265708,0.9929465045419167,LATIN
10588,NEUGEBAUER Leo,Leo,male,male,DE,False,NamSor,-0.9671343620345036,9.959771843496977,0.9835671810172518,LATIN
10589,OGUNLEYE Yemisi,Yemisi,female,female,DE,False,NamSor,0.9662520464833282,9.425058885750701,0.9831260232416641,LATIN
10590,ONNEN Imke,Imke,female,female,DE,False,NamSor,0.8787336339437264,7.186135143707531,0.9393668169718632,LATIN
10591,PETROS Amanal,Amanal,male,male,ER,False,NamSor,-0.2107087225985127,1.275139517452601,0.6053543612992563,LATIN
10592,POTYE Tobias,Tobias,male,male,DE,False,NamSor,-0.9832744731037424,11.882310919815737,0.9916372365518712,LATIN
10593,PREIS Constantin,Constantin,male,male,MD,False,NamSor,-0.9688151112026813,10.28044221556322,0.9844075556013406,LATIN
10594,PROBST Marius,Marius,male,male,DE,False,NamSor,-0.9683950828069365,10.230672420627869,0.9841975414034683,LATIN
10595,PRUEFER Clemens,Clemens,male,male,DE,False,NamSor,-0.9663548357228193,9.474512945218628,0.9831774178614097,LATIN
10596,PUDENZ Kristin,Kristin,female,female,DE,False,NamSor,0.7242801196282616,5.260714380595417,0.8621400598141308,LATIN
10597,RINGER Richard,Richard,male,male,DE,False,NamSor,-0.9869150414602093,12.7755456044245,0.9934575207301046,LATIN
10598,SANDERS Manuel,Manuel,male,male,DE,False,NamSor,-0.9840281478300672,12.023248435361928,0.9920140739150336,LATIN
10599,SCHAEFER Carolin,Carolin,female,female,DE,False,NamSor,0.965491365408226,9.119716874418806,0.982745682704113,LATIN
10600,SCHNEIDER Velten,Velten,male,male,DE,False,NamSor,-0.9695652896273219,10.376004770624284,0.984782644813661,LATIN
10601,STEINFORTH Till,Till,male,male,DE,False,NamSor,-0.9653800702961164,9.081939912177681,0.9826900351480582,LATIN
10602,VITA Claudine,Claudine,female,female,DE,False,NamSor,0.9820806761758774,11.715849852433188,0.9910403380879387,LATIN
10603,WAGNER Julian,Julian,male,male,DE,False,NamSor,-0.8804689769794123,7.2257759606595044,0.9402344884897061,LATIN
10604,WEBER Julian,Julian,male,male,DE,False,NamSor,-0.8804689769794123,7.2257759606595044,0.9402344884897061,LATIN
10605,WESSEL Nele,Nele,female,female,DE,False,NamSor,0.9828175700463933,11.807166953616019,0.9914087850231966,LATIN
10606,WOLF Yannick,Yannick,male,male,DE,False,NamSor,-0.9620569310690881,8.627595000469682,0.981028465534544,LATIN
10607,ZERNIKEL Oleg,Oleg,male,male,KZ,False,NamSor,-0.9815683969659661,11.656948796949258,0.990784198482983,LATIN
10608,HOTTENROTT Laura,Laura,female,female,DE,False,NamSor,0.9746993649520337,11.097387110907007,0.9873496824760168,LATIN
10609,KRANZ Kevin,Kevin,male,male,DE,False,NamSor,-0.9606850421922908,8.57901466934375,0.9803425210961454,LATIN
10610,DAMMERMANN Fabian,Fabian,male,male,DE,False,NamSor,-0.9716936885282819,10.807681200009618,0.9858468442641409,LATIN
10611,BEBENDORF Karl,Karl,male,male,DE,False,NamSor,-0.9712150992205928,10.672581534768256,0.9856075496102964,LATIN
10613,SCHIER Skadi,Skadi,female,female,DE,False,NamSor,0.837776521057157,6.534875662652055,0.9188882605285785,LATIN
10614,GUERTH Olivia,Olivia,female,female,DE,False,NamSor,0.9694063590806423,10.354982819566068,0.9847031795403212,LATIN
10615,SONNTAG Lena,Lena,female,female,DE,False,NamSor,0.9920248135437386,13.537065356455308,0.9960124067718693,LATIN
10616,WEISSENBERG Sophie,Sophie,female,female,DE,False,NamSor,0.965302025596116,9.056275270454009,0.982651012798058,LATIN
10617,HOVEN Annkathrin,Annkathrin,female,female,DE,False,NamSor,0.9649977408987485,8.962064843602029,0.9824988704493742,LATIN
10618,BULMAHN Luna,Luna,female,female,DE,False,NamSor,0.9570963788155831,8.4620802190041,0.9785481894077915,LATIN
10619,SCHMIDT Alica,Alica,female,female,DE,False,NamSor,0.9864943198900376,12.706948219665385,0.9932471599450188,LATIN
10620,HONSEL Christina,Christina,female,female,DE,False,NamSor,0.9717648006387731,10.829408695091118,0.9858824003193866,LATIN
10621,ASSANI Mikaelle,Mikaelle,female,female,DE,False,NamSor,0.9807089582992525,11.565315253022597,0.9903544791496263,LATIN
10622,BLECH Torben,Torben,male,male,DE,False,NamSor,-0.9823838744968612,11.7524187966537,0.9911919372484306,LATIN
10623,KRAFZIK Carolina,Carolina,female,female,DE,False,NamSor,0.9934577343458257,13.735117086453137,0.9967288671729129,LATIN
10624,STEINACKER Marike,Marike,female,female,DE,False,NamSor,0.9856259671999623,12.41019502977424,0.9928129835999812,LATIN
10625,RUPPERT Frederik,Frederik,male,male,DE,False,NamSor,-0.9773377136551038,11.274337729755565,0.9886688568275519,LATIN
10626,BATZ Simon,Simon,male,male,DE,False,NamSor,-0.9655756471559309,9.149305133366568,0.9827878235779655,LATIN
10627,DEHNING Max,Max,male,male,DE,False,NamSor,-0.9677453249380983,10.158252596383953,0.9838726624690491,LATIN
10629,SOSNA Mika,Mika,male,female,DE,False,NamSor,0.36549594017386156,2.1159040123042843,0.6827479700869308,LATIN
10630,ASKOVIC Aleksandar,Aleksandar,male,male,DE,False,NamSor,-0.9851093014376264,12.268019716814528,0.9925546507188132,LATIN
10632,ANSAH Owen,Owen,male,male,DE,False,NamSor,-0.9872048792021288,12.819491315082239,0.9936024396010644,LATIN
10633,PRENZ Tyrel,Tyrel,male,male,DE,False,NamSor,-0.9707197013476809,10.549647139351912,0.9853598506738405,LATIN
10634,MAYER Domenika,Domenika,female,female,DE,False,NamSor,0.964662057233002,8.867492385992414,0.982331028616501,LATIN
10635,MORDI Manuel,Manuel,male,male,DE,False,NamSor,-0.9840281478300672,12.023248435361928,0.9920140739150336,LATIN
10636,KNAESCHE Anjuli,Anjuli,female,female,DE,False,NamSor,0.965074770547971,8.985088457980169,0.9825373852739855,LATIN
10638,KEREKES Greta,Greta,female,female,HU,False,NamSor,0.9842657768546859,12.07214515485959,0.9921328884273429,LATIN
10639,KLEKNER Hanga,Hanga,female,female,HU,False,NamSor,0.9659171054491407,9.279029705377162,0.9829585527245703,LATIN
10640,DENG Yawen,Yawen,female,female,CN,False,NamSor,0.7187098214490062,5.196053191175949,0.8593549107245031,LATIN
10641,SUN Jiaqi,Jiaqi,female,female,CN,False,NamSor,0.8288809019975218,6.363674476710237,0.9144404509987609,LATIN
10642,LYU Xianjing,Xianjing,male,female,CN,False,NamSor,0.10314816432125706,0.6737157067871421,0.5515740821606285,LATIN
10643,TANG Xin,Xin,female,female,CN,False,NamSor,0.38121468445970375,2.2389490783983064,0.6906073422298519,LATIN
10644,KOZAK Luca,Luca,female,male,HU,False,NamSor,-0.6556531130198491,4.658486264610588,0.8278265565099245,LATIN
10645,KRIZSAN Xenia,Xenia,female,female,HU,False,NamSor,0.9883924560291726,13.022927182056222,0.9941962280145863,LATIN
10646,MADARASZ Viktoria,Viktoria,female,female,HU,False,NamSor,0.973138887192571,11.00579047567026,0.9865694435962855,LATIN
10647,BAO Shanju,Shanju,female,female,CN,False,NamSor,0.8484049733061112,6.6675667669588705,0.9242024866530556,LATIN
10648,GUO Yufang,Yufang,female,female,CN,False,NamSor,0.6779355194424044,4.817851357126678,0.8389677597212022,LATIN
10649,YUAN Liying,Liying,female,female,CN,False,NamSor,0.8960622671519323,7.425106493089736,0.9480311335759661,LATIN
10650,JIANG Yulu,Yulu,female,female,CN,False,NamSor,0.4790681557766585,3.61349191863345,0.7395340778883293,LATIN
10651,ZHOU Yu,Yu,male,female,CN,False,NamSor,0.09695837766996362,0.6400620978395323,0.5484791888349818,LATIN
10652,GUO Shuai,Shuai,male,male,CN,False,NamSor,-0.9542165984855915,8.377223527916271,0.9771082992427957,LATIN
10653,LIU Qi,Qi,male,female,CN,False,NamSor,0.036802121955040956,0.11097192563525474,0.5184010609775205,LATIN
10654,LI Zhiwei,Zhiwei,male,male,CN,False,NamSor,-0.6603997330780349,4.690405705699888,0.8301998665390175,LATIN
10655,LIU Jiali,Jiali,female,female,CN,False,NamSor,0.68482449745101,4.8726421277179455,0.842412248725505,LATIN
10656,MOLNAR Attila,Attila,male,male,HU,False,NamSor,-0.4588705548144234,3.1597157683679242,0.7294352774072117,LATIN
10657,NEMES Rita,Rita,female,female,HU,False,NamSor,0.9879379180281727,12.940104146473445,0.9939689590140863,LATIN
10658,DHAOUADI Selma,Selma,female,female,FR,False,NamSor,0.9874638277695196,12.860456769021823,0.9937319138847598,LATIN
10659,TAIEB Mohamed,Mohamed,male,male,TN,False,NamSor,-0.9950628607505512,14.016614824089828,0.9975314303752756,LATIN
10660,GYURATZ Reka,Reka,female,female,HU,False,NamSor,0.9647079413651438,8.879903756692912,0.9823539706825719,LATIN
10663,CHARAMBA Makanakaishe,Makanakaishe,male,female,ZW,False,NamSor,0.03906781786650115,0.2419855898195209,0.5195339089332506,LATIN
10664,XIONG Shiqi,Shiqi,female,female,CN,False,NamSor,0.48668137740841333,3.8518164023770822,0.7433406887042067,LATIN
10665,SHI Yuhao,Yuhao,male,male,CN,False,NamSor,-0.9745061456802944,11.085579904193786,0.9872530728401472,LATIN
10666,ZHANG Mingkun,Mingkun,male,male,CN,False,NamSor,-0.8097274589266494,6.06771484493072,0.9048637294633247,LATIN
10667,ZHU Yaming,Yaming,male,female,CN,False,NamSor,0.7338561973723201,5.365712722642797,0.86692809868616,LATIN
10668,FANG Yaoqing,Yaoqing,male,female,CN,False,NamSor,0.03680287076854971,0.11101500772477385,0.5184014353842749,LATIN
10669,SU Wen,Wen,male,female,CN,False,NamSor,0.12976768080329504,0.8230231737755532,0.5648838404016475,LATIN
10670,YAO Jie,Jie,male,male,CN,False,NamSor,-0.09479089088174453,0.6283608209310431,0.5473954454408723,LATIN
10671,HUANG Bokai,Bokai,male,male,CN,False,NamSor,-0.9655779034209722,9.150109381477023,0.9827889517104861,LATIN
10672,ZHONG Tao,Tao,male,male,CN,False,NamSor,-0.824384355753556,6.285954516439968,0.912192177876778,LATIN
10673,WANG Zhen,Zhen,male,male,CN,False,NamSor,-0.312436871806244,1.7699572990781078,0.656218435903122,LATIN
10674,ZENG Rui,Rui,female,male,CN,False,NamSor,-0.793843634590498,5.87488136052184,0.896921817295249,LATIN
10675,NIU Chunge,Chunge,female,female,CN,False,NamSor,0.659787966715305,4.6862352022118685,0.8298939833576525,LATIN
10676,MUNKHTUR Lkhagvagerel,Lkhagvagerel,male,male,MN,False,NamSor,-0.3736099176458789,2.17791307231807,0.6868049588229395,LATIN
10677,ROCHE Mark,Mark,male,male,IE,False,NamSor,-0.9807583843942773,11.570363562375313,0.9903791921971387,LATIN
10678,TEMBO Margaret,Margaret,female,female,ZM,False,NamSor,0.9592778789527809,8.531521232884067,0.9796389394763905,LATIN
10679,RABA Daniel,Daniel,male,male,HU,False,NamSor,-0.9032719861416607,7.482472174639192,0.9516359930708304,LATIN
10680,USMONOV Bakhodur,Bakhodur,male,male,TJ,False,NamSor,-0.9664041927255429,9.499157682031921,0.9832020963627714,LATIN
10681,KHATTALI Ghailene,Ghailene,male,female,TN,False,NamSor,0.3692868959670661,2.1444975412229397,0.684643447983533,LATIN
10682,JEMAI Salim,Salim,male,male,FR,False,NamSor,-0.8792643899295483,7.198093616652514,0.9396321949647741,LATIN
10683,SBERTOLI Riccardo,Riccardo,male,male,IT,False,NamSor,-0.9783185307933833,11.3490192644093,0.9891592653966916,LATIN
10684,GIANNELLI Simone,Simone,male,female,IT,False,NamSor,0.14768165993312832,0.9285350799379941,0.5738408299665642,LATIN
10685,MICHIELETTO Alessandro,Alessandro,male,male,IT,False,NamSor,-0.9803243803325028,11.526882093037926,0.9901621901662514,LATIN
10686,LAVIA Daniele,Daniele,male,male,IT,False,NamSor,-0.16187152016768236,1.015655359877286,0.5809357600838412,LATIN
10688,GALASSI Gianluca,Gianluca,male,male,IT,False,NamSor,-0.9186768441336093,7.617310529799042,0.9593384220668046,LATIN
10689,ROMANO Yuri,Yuri,male,male,IT,False,NamSor,-0.03704248485713091,0.12480642400737464,0.5185212424285655,LATIN
10690,SANGUINETTI Giovanni,Giovanni,male,male,IT,False,NamSor,-0.9628658008353743,8.657384167051035,0.9814329004176872,LATIN
10691,RUSSO Roberto,Roberto,male,male,IT,False,NamSor,-0.9778736293405976,11.314450921538104,0.9889368146702988,LATIN
10692,BOTTOLO Mattia,Mattia,male,male,IT,False,NamSor,-0.5473214950310841,4.114961794255628,0.773660747515542,LATIN
10693,BALASO Fabio,Fabio,male,male,IT,False,NamSor,-0.9765012262838013,11.21477544322169,0.9882506131419007,LATIN
10694,MARTIN Damir,Damir,male,male,HR,False,NamSor,-0.9801507194258987,11.509999702390623,0.9900753597129494,LATIN
10695,SINKOVIC Valent,Valent,male,male,HR,False,NamSor,-0.6780898271113203,4.819046825007362,0.8390449135556601,LATIN
10696,MIURA Ryuji,Ryuji,male,male,JP,False,NamSor,-0.9642194539375966,8.755071492638386,0.9821097269687983,LATIN
10697,MORIMOTO Mariko,Mariko,female,female,JP,False,NamSor,0.9466259792246094,8.095686607305979,0.9733129896123047,LATIN
10698,OKADA Kumiko,Kumiko,female,female,JP,False,NamSor,0.9662967765956969,9.446279627379276,0.9831483882978485,LATIN
10699,MURATAKE Rachid,Rachid,male,male,JP,False,NamSor,-0.9875656374237332,12.877034069143875,0.9937828187118666,LATIN
10701,NISHI Yudai,Yudai,male,male,JP,False,NamSor,-0.9715845604181832,10.775230207567581,0.9857922802090916,LATIN
10702,OGAWA Daiki,Daiki,male,male,JP,False,NamSor,-0.8315353351035142,6.412549284977601,0.9157676675517571,LATIN
10703,OSAKO Suguru,Suguru,male,male,JP,False,NamSor,-0.9688066020969195,10.279408982751974,0.9844033010484597,LATIN
10704,OTA Tomoki,Tomoki,male,male,JP,False,NamSor,-0.9707568183307669,10.558351975402388,0.9853784091653834,LATIN
10705,SAITO Marina,Marina,female,female,JP,False,NamSor,0.9818725951280414,11.69150514202638,0.9909362975640207,LATIN
10706,SAKAI Ryuichiro,Ryuichiro,male,male,JP,False,NamSor,-0.9696597520822332,10.388712082937687,0.9848298760411166,LATIN
10708,SATO Fuga,Fuga,male,male,JP,False,NamSor,-0.5249942694272884,4.03142403083028,0.7624971347136442,LATIN
10709,SATO Kentaro,Kentaro,male,male,JP,False,NamSor,-0.9711901365577202,10.666011769490254,0.9855950682788601,LATIN
10710,SHINNO Tomohiro,Tomohiro,male,male,JP,False,NamSor,-0.9835155188846358,11.92526370640742,0.9917577594423179,LATIN
10711,SUZUKI Yuka,Yuka,female,female,JP,False,NamSor,0.9665949628689225,9.600567296206478,0.9832974814344613,LATIN
10712,ICHIYAMA Mao,Mao,female,male,JP,False,NamSor,-0.858792752375831,6.8168033187777155,0.9293963761879155,LATIN
10714,ORRO Alessia,Alessia,female,female,IT,False,NamSor,0.9729522052805835,10.995373950804648,0.9864761026402917,LATIN
10715,CAMBI Carlotta,Carlotta,female,female,IT,False,NamSor,0.9879786413773717,12.94725099922973,0.9939893206886858,LATIN
10717,ANTROPOVA Ekaterina,Ekaterina,female,female,IS,False,NamSor,0.989789402130655,13.289973826967831,0.9948947010653275,LATIN
10721,DANESI Anna,Anna,female,female,IT,False,NamSor,0.9924938217925219,13.597674020174416,0.9962469108962609,LATIN
10723,LUBIAN Marina,Marina,female,female,IT,False,NamSor,0.9818725951280414,11.69150514202638,0.9909362975640207,LATIN
10725,SPIRITO Ilaria,Ilaria,female,female,IT,False,NamSor,0.9820162672344268,11.708250718064022,0.9910081336172134,LATIN
10726,TAKAHASHI Kazuki,Kazuki,male,male,JP,False,NamSor,-0.8916576941864183,7.391612252787056,0.9458288470932091,LATIN
10727,TAKASHIMA Yuka,Yuka,female,female,JP,False,NamSor,0.9665949628689225,9.600567296206478,0.9832974814344613,LATIN
10728,TAKAYAMA Shunya,Shunya,male,male,JP,False,NamSor,-0.17950575651049538,1.1291594852518045,0.5897528782552477,LATIN
10729,TANAKA Yumi,Yumi,female,female,JP,False,NamSor,0.9613321622407689,8.601636358675293,0.9806660811203844,LATIN
10730,TANAKA Nozomi,Nozomi,female,female,JP,False,NamSor,0.9570196363669023,8.45972300398276,0.9785098181834512,LATIN
10731,TOYODA Ken,Ken,male,male,JP,False,NamSor,-0.8680797608445832,6.972106392279105,0.9340398804222916,LATIN
10732,UEDA Momone,Momone,female,female,JP,False,NamSor,0.8523525056076127,6.721694893090785,0.9261762528038063,LATIN
10733,UEYAMA Koki,Koki,male,male,JP,False,NamSor,-0.10424041858188815,0.6796921121870128,0.5521202092909441,LATIN
10734,UZAWA Towa,Towa,male,female,JP,False,NamSor,0.7310906097549452,5.345844249041555,0.8655453048774726,LATIN
10735,YAMAMOTO Yuma,Yuma,female,male,JP,False,NamSor,-0.263856546105095,1.5141257847843903,0.6319282730525475,LATIN
10736,YANAGITA Hiroki,Hiroki,male,male,JP,False,NamSor,-0.9664422191422399,9.518567879429867,0.98322110957112,LATIN
10737,YANAI Ayane,Ayane,female,female,JP,False,NamSor,0.971261558747023,10.684925040373479,0.9856307793735115,LATIN
10738,YOSHIZU Takuho,Takuho,male,male,JP,False,NamSor,-0.4755264755112032,3.51867412943065,0.7377632377556016,LATIN
10739,PORRO Luca,Luca,male,male,IT,False,NamSor,-0.6556531130198491,4.658486264610588,0.8278265565099245,LATIN
10740,MENEGATTI Marta,Marta,female,female,IT,False,NamSor,0.9886572802086377,13.074545997613619,0.9943286401043189,LATIN
10741,GOTTARDI Valentina,Valentina,female,female,IT,False,NamSor,0.9937352856943331,13.778467682578452,0.9968676428471666,LATIN
10742,NICOLAI Paolo,Paolo,male,male,IT,False,NamSor,-0.972317983516094,10.960774649640406,0.986158991758047,LATIN
10743,COTTAFAVA Samuele,Samuele,male,male,IT,False,NamSor,-0.95207193453471,8.318397762321183,0.976035967267355,LATIN
10744,RANGHIERI Alex,Alex,male,male,IT,False,NamSor,-0.9641367691478906,8.735401456905343,0.9820683845739453,LATIN
10746,SEIM Mart,Mart,male,male,EE,False,NamSor,-0.8390997730537544,6.550470102882677,0.9195498865268772,LATIN
10747,JEFIMOVA Eneli,Eneli,female,female,EE,False,NamSor,0.9681144075916615,10.19874393275299,0.9840572037958307,LATIN
10748,OSULLIVAN Christian,Christian,male,male,NO,False,NamSor,-0.8729404419031748,7.064127203208997,0.9364702209515874,LATIN
10749,MARKOVIC Martin,Martin,male,male,HR,False,NamSor,-0.9701818065499288,10.46200983337092,0.9850909032749644,LATIN
10750,BJELJAC Bojana,Bojana,female,female,HR,False,NamSor,0.9748466453441562,11.106481662806956,0.9874233226720781,LATIN
10751,ELKASEVIC Sandra,Sandra,female,female,HR,False,NamSor,0.9767233209325406,11.230247071230032,0.9883616604662703,LATIN
10752,GREGURIC Matija,Matija,male,male,HR,False,NamSor,-0.1459525101367407,0.9181453691604134,0.5729762550683704,LATIN
