,person,person_label,genders,dobs,countries,continents,iso_country,firstCountry,birth_year
9793,http://www.wikidata.org/entity/Q100919882,Marko Sarenac,male,1999-11-18 00:00:00+00:00,Serbia|Serbia and Montenegro,Europe,RS,Serbia,1999.0
9794,http://www.wikidata.org/entity/Q100919894,Ignas Sargiūnas,male,1999-09-11 00:00:00+00:00,Lithuania,Europe,LT,Lithuania,1999.0
9795,http://www.wikidata.org/entity/Q100919920,Marcus Sasser,male,2000-09-21 00:00:00+00:00,United States,North America,US,United States,2000.0
9796,http://www.wikidata.org/entity/Q100919925,Marty Satalino,male,1932-11-29 00:00:00+00:00,United States,North America,US,United States,1932.0
9797,http://www.wikidata.org/entity/Q100919930,Justin Satchell,male,1994-12-26 00:00:00+00:00,United States,North America,US,United States,1994.0
9798,http://www.wikidata.org/entity/Q100919934,Paulius Satkus,male,1994-07-04 00:00:00+00:00,Lithuania,Europe,LT,Lithuania,1994.0
9799,http://www.wikidata.org/entity/Q100919948,Cameron Satterwhite,male,1997-08-24 00:00:00+00:00,United States,North America,US,United States,1997.0
9800,http://www.wikidata.org/entity/Q100919983,Michael Saulsberry,male,1964-05-13 00:00:00+00:00,United States,North America,US,United States,1964.0
9801,http://www.wikidata.org/entity/Q10092,Maria Höfl-Riesch,female,1984-11-24 00:00:00+00:00,Germany,Europe,DE,Germany,1984.0
9802,http://www.wikidata.org/entity/Q100920015,Russell Saunders,male,1957-11-25 00:00:00+00:00,United States,North America,US,United States,1957.0
9803,http://www.wikidata.org/entity/Q100920016,Scott Saunders,male,1989-07-10 00:00:00+00:00,United States,North America,US,United States,1989.0
9804,http://www.wikidata.org/entity/Q100920029,Bob Savage,male,1928-02-20 00:00:00+00:00,United States,North America,US,United States,1928.0
9805,http://www.wikidata.org/entity/Q100920033,Paige Rydberg,female,1999-11-17 00:00:00+00:00,United States,North America,US,United States,1999.0
9806,http://www.wikidata.org/entity/Q100920065,Zlatko Savovic,male,1980-09-20 00:00:00+00:00,Bosnia and Herzegovina,Europe,BA,Bosnia and Herzegovina,1980.0
9807,http://www.wikidata.org/entity/Q100920066,Patrick Savoy,male,1972-06-23 00:00:00+00:00,United States,North America,US,United States,1972.0
9808,http://www.wikidata.org/entity/Q100920097,Eyal Sayar,male,1973-05-04 00:00:00+00:00,Israel,Asia,IL,Israel,1973.0
9809,http://www.wikidata.org/entity/Q100920111,Aleksandr Sazonov,male,1986-09-04 00:00:00+00:00,Russia,Europe,RU,Russia,1986.0
9810,http://www.wikidata.org/entity/Q100920115,Phil Scaffidi,male,1956-04-03 00:00:00+00:00,United States,North America,US,United States,1956.0
9811,http://www.wikidata.org/entity/Q100920145,Richard Scantlebury,male,1964-01-11 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1964.0
9812,http://www.wikidata.org/entity/Q100920208,Tom Schafer,male,1965-11-04 00:00:00+00:00,United States,North America,US,United States,1965.0
9813,http://www.wikidata.org/entity/Q100920223,Jordan Schakel,male,1998-06-13 00:00:00+00:00,United States,North America,US,United States,1998.0
9814,http://www.wikidata.org/entity/Q100920236,Mark Schantz,male,1941-02-03 00:00:00+00:00,United States,North America,US,United States,1941.0
9815,http://www.wikidata.org/entity/Q100920237,Adam Schaper,male,1982-08-01 00:00:00+00:00,United States,North America,US,United States,1982.0
9816,http://www.wikidata.org/entity/Q100920277,Baylor Scheierman,male,2000-09-26 00:00:00+00:00,United States,North America,US,United States,2000.0
9817,http://www.wikidata.org/entity/Q100920284,Tom Schellemans,male,1970-09-22 00:00:00+00:00,Belgium,Europe,BE,Belgium,1970.0
9818,http://www.wikidata.org/entity/Q100920285,Jerry Schellenberg,male,1955-05-11 00:00:00+00:00,United States,North America,US,United States,1955.0
9819,http://www.wikidata.org/entity/Q100920343,Drew Schifino,male,1981-09-29 00:00:00+00:00,United States,North America,US,United States,1981.0
9820,http://www.wikidata.org/entity/Q100920434,Christian Schmidt,male,1983-04-27 00:00:00+00:00,Germany,Europe,DE,Germany,1983.0
9821,http://www.wikidata.org/entity/Q100920436,Elijah Schmidt,male,1997-11-06 00:00:00+00:00,United States|Germany,North America|Europe,US,United States,1997.0
9822,http://www.wikidata.org/entity/Q100920439,Gene Schmidt,male,1926-12-20 00:00:00+00:00,United States,North America,US,United States,1926.0
9823,http://www.wikidata.org/entity/Q100920497,Ryan Pyle,male,1978-09-20 00:00:00+00:00,Canada,North America,CA,Canada,1978.0
9824,http://www.wikidata.org/entity/Q100920501,Martin Schnedlitz,male,1980-09-18 00:00:00+00:00,Austria,Europe,AT,Austria,1980.0
9825,http://www.wikidata.org/entity/Q100920504,Bob Schneider,male,1930-01-25 00:00:00+00:00,United States,North America,US,United States,1930.0
9826,http://www.wikidata.org/entity/Q100920512,Florian Schneider,male,1975-03-14 00:00:00+00:00,France,Europe,FR,France,1975.0
9827,http://www.wikidata.org/entity/Q100920535,Abioun Babatunde,male,1994-10-03 00:00:00+00:00,Nigeria,Africa,NG,Nigeria,1994.0
9828,http://www.wikidata.org/entity/Q100920588,Jerry Schofield,male,1937-04-30 00:00:00+00:00,United States,North America,US,United States,1937.0
9829,http://www.wikidata.org/entity/Q100920629,Chuck Schramm,male,1933-11-13 00:00:00+00:00,United States,North America,US,United States,1933.0
9830,http://www.wikidata.org/entity/Q100920646,Alex Schrempf,male,1990-07-13 00:00:00+00:00,United States|Germany,North America|Europe,US,United States,1990.0
9831,http://www.wikidata.org/entity/Q100920663,David Schroeder,male,1983-09-16 00:00:00+00:00,United States,North America,US,United States,1983.0
9832,http://www.wikidata.org/entity/Q100920725,Danny Schultz,male,1943-03-22 00:00:00+00:00,United States,North America,US,United States,1943.0
9833,http://www.wikidata.org/entity/Q100920775,Kevin Schutte,male,1998-03-18 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1998.0
9834,http://www.wikidata.org/entity/Q100920779,Kipp Schutz,male,1988-03-21 00:00:00+00:00,United States,North America,US,United States,1988.0
9835,http://www.wikidata.org/entity/Q100920803,D'Shawn Schwartz,male,1999-02-15 00:00:00+00:00,United States,North America,US,United States,1999.0
9836,http://www.wikidata.org/entity/Q100920813,Roman Rogoz,male,1969-02-23 00:00:00+00:00,Czech Republic,Europe,CZ,Czech Republic,1969.0
9837,http://www.wikidata.org/entity/Q100920853,Ryan Schwieger,male,1999-05-18 00:00:00+00:00,United States,North America,US,United States,1999.0
9838,http://www.wikidata.org/entity/Q100920861,Bill Schyman,male,1930-02-14 00:00:00+00:00,United States,North America,US,United States,1930.0
9839,http://www.wikidata.org/entity/Q100920908,Chad Scott,male,1970-04-01 00:00:00+00:00,United States,North America,US,United States,1970.0
9840,http://www.wikidata.org/entity/Q100920941,Derrick Scott,male,1992-04-08 00:00:00+00:00,France,Europe,FR,France,1992.0
9841,http://www.wikidata.org/entity/Q100920951,Avraham Mamistavalov,male,1921-10-01 00:00:00+00:00,Georgia|Israel,Europe|Asia,GE,Georgia,1921.0
9842,http://www.wikidata.org/entity/Q100920953,Dustin Scott,male,1985-02-17 00:00:00+00:00,United States,North America,US,United States,1985.0
9843,http://www.wikidata.org/entity/Q100920958,Eli Scott,male,1999-04-19 00:00:00+00:00,United States,North America,US,United States,1999.0
9844,http://www.wikidata.org/entity/Q100921,Jochen Urban,male,1983-09-23 00:00:00+00:00,Germany,Europe,DE,Germany,1983.0
9845,http://www.wikidata.org/entity/Q100921044,Lou Scott,male,1932-07-14 00:00:00+00:00,United States,North America,US,United States,1932.0
9846,http://www.wikidata.org/entity/Q100921057,Montrael Scott,male,1993-03-11 00:00:00+00:00,United States,North America,US,United States,1993.0
9847,http://www.wikidata.org/entity/Q100921063,Nathan Scott,male,1999-03-25 00:00:00+00:00,United States,North America,US,United States,1999.0
9848,http://www.wikidata.org/entity/Q100921096,Robert Scott,male,1957-12-09 00:00:00+00:00,United States,North America,US,United States,1957.0
9849,http://www.wikidata.org/entity/Q100921213,Paul Scruggs,male,1998-03-09 00:00:00+00:00,United States,North America,US,United States,1998.0
9850,http://www.wikidata.org/entity/Q100921354,Elhadji Seck,male,1990-06-14 00:00:00+00:00,Senegal,Africa,SN,Senegal,1990.0
9851,http://www.wikidata.org/entity/Q100921355,Mamadou Seck,male,1987-06-19 00:00:00+00:00,Senegal,Africa,SN,Senegal,1987.0
9852,http://www.wikidata.org/entity/Q100921375,Louis L. Reed,male,1977-02-07 00:00:00+00:00,United States,North America,US,United States,1977.0
9853,http://www.wikidata.org/entity/Q100921403,Rodrigo Segantim,male,1980-08-18 00:00:00+00:00,Brazil,South America,BR,Brazil,1980.0
9854,http://www.wikidata.org/entity/Q100921410,Al Segova,male,1973-02-09 00:00:00+00:00,United States,North America,US,United States,1973.0
9855,http://www.wikidata.org/entity/Q100921411,Ronaldo Segu,male,1999-09-16 00:00:00+00:00,United States,North America,US,United States,1999.0
9856,http://www.wikidata.org/entity/Q100921413,Edgar Segura,male,1988-04-22 00:00:00+00:00,Mexico,North America,MX,Mexico,1988.0
9857,http://www.wikidata.org/entity/Q100921447,Adam Seiko,male,1998-02-27 00:00:00+00:00,Uganda|United States,Africa|North America,UG,Uganda,1998.0
9858,http://www.wikidata.org/entity/Q100921450,Mathias Seilund,male,1990-01-25 00:00:00+00:00,Kingdom of Denmark,Europe,DK,Kingdom of Denmark,1990.0
9859,http://www.wikidata.org/entity/Q100921461,Dragan Sekelja,male,1991-01-07 00:00:00+00:00,Croatia,Europe,HR,Croatia,1991.0
9860,http://www.wikidata.org/entity/Q100921468,Yagizhan Selcuk,male,1999-11-27 00:00:00+00:00,Turkey,Asia,,Turkey,1999.0
9861,http://www.wikidata.org/entity/Q100921485,Zac Seljaas,male,1997-07-11 00:00:00+00:00,United States,North America,US,United States,1997.0
9862,http://www.wikidata.org/entity/Q100921514,Patrick Sellers,male,1968-12-28 00:00:00+00:00,United States,North America,US,United States,1968.0
9863,http://www.wikidata.org/entity/Q100921527,Charlie Sells,male,1940-01-15 00:00:00+00:00,United States,North America,US,United States,1940.0
9864,http://www.wikidata.org/entity/Q100921541,Daryan Selvy,male,1979-01-26 00:00:00+00:00,United States,North America,US,United States,1979.0
9865,http://www.wikidata.org/entity/Q100921554,Eric Semisch,male,1965-01-25 00:00:00+00:00,United States,North America,US,United States,1965.0
9866,http://www.wikidata.org/entity/Q100921566,Paul Senesky,male,1925-01-25 00:00:00+00:00,United States,North America,US,United States,1925.0
9867,http://www.wikidata.org/entity/Q100921600,Sharife Sergeant,male,1992-01-18 00:00:00+00:00,Canada|Antigua and Barbuda,North America,CA,Canada,1992.0
9868,http://www.wikidata.org/entity/Q100921625,Jordan Session,male,1996-01-08 00:00:00+00:00,United States,North America,US,United States,1996.0
9869,http://www.wikidata.org/entity/Q100921652,Noga Treves,female,1901-01-01 00:00:00+00:00,Ottoman Empire|Israel,Europe|Asia|Africa,,Ottoman Empire,1901.0
9870,http://www.wikidata.org/entity/Q100921658,Vova Severovas,male,1985-04-02 00:00:00+00:00,Lithuania,Europe,LT,Lithuania,1985.0
9871,http://www.wikidata.org/entity/Q100921751,Jaden Shackelford,male,2001-02-14 00:00:00+00:00,United States,North America,US,United States,2001.0
9872,http://www.wikidata.org/entity/Q100921754,Warren Shackelford,male,1931-08-17 00:00:00+00:00,United States,North America,US,United States,1931.0
9873,http://www.wikidata.org/entity/Q100921758,Dwayne Shackleford,male,1981-08-24 00:00:00+00:00,United States,North America,US,United States,1981.0
9874,http://www.wikidata.org/entity/Q100921804,Hakim Shahid,male,1966-08-28 00:00:00+00:00,United States,North America,US,United States,1966.0
9875,http://www.wikidata.org/entity/Q100921805,Vinnie Shahid,male,1998-05-13 00:00:00+00:00,United States,North America,US,United States,1998.0
9876,http://www.wikidata.org/entity/Q100921834,Kevin Shand,male,1974-08-08 00:00:00+00:00,Canada,North America,CA,Canada,1974.0
9877,http://www.wikidata.org/entity/Q100921869,Terrance Shannon,male,1990-09-04 00:00:00+00:00,United States,North America,US,United States,1990.0
9878,http://www.wikidata.org/entity/Q100921871,Umar Shannon,male,1990-12-31 00:00:00+00:00,United States,North America,US,United States,1990.0
9879,http://www.wikidata.org/entity/Q100921874,Terrence Shannon Jr.,male,2000-07-30 00:00:00+00:00,United States,North America,US,United States,2000.0
9880,http://www.wikidata.org/entity/Q100921961,Marcus Shaver Jr.,male,1998-11-05 00:00:00+00:00,United States,North America,US,United States,1998.0
9881,http://www.wikidata.org/entity/Q1009220,Mark Tully,male,1935-10-24 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1935.0
9882,http://www.wikidata.org/entity/Q100922026,Versile Shaw,male,1976-08-31 00:00:00+00:00,United States,North America,US,United States,1976.0
9883,http://www.wikidata.org/entity/Q100922124,Eddie Sheldrake,male,1926-10-25 00:00:00+00:00,United States,North America,US,United States,1926.0
9884,http://www.wikidata.org/entity/Q100922147,Cameron Shelton,male,1999-12-28 00:00:00+00:00,United States,North America,US,United States,1999.0
9885,http://www.wikidata.org/entity/Q100922154,David Shelton,male,1978-10-11 00:00:00+00:00,United States,North America,US,United States,1978.0
9886,http://www.wikidata.org/entity/Q100922157,Earnest Shelton,male,1982-11-15 00:00:00+00:00,United States,North America,US,United States,1982.0
9887,http://www.wikidata.org/entity/Q100922159,Jack Shelton,male,1928-08-09 00:00:00+00:00,United States,North America,US,United States,1928.0
9888,http://www.wikidata.org/entity/Q100922182,Levan Shengelia,male,1990-08-31 00:00:00+00:00,Georgia,Europe,GE,Georgia,1990.0
9889,http://www.wikidata.org/entity/Q100922229,Robert Shepherd,male,1969-09-15 00:00:00+00:00,United States,North America,US,United States,1969.0
9890,http://www.wikidata.org/entity/Q100922242,Ben Sheppard,male,2001-07-16 00:00:00+00:00,United States,North America,US,United States,2001.0
9891,http://www.wikidata.org/entity/Q100922261,Grant Sherfield,male,1999-10-29 00:00:00+00:00,United States|Turkey,North America|Asia,US,United States,1999.0
9892,http://www.wikidata.org/entity/Q100922265,Bill Sheridan,male,1942-01-11 00:00:00+00:00,United States,North America,US,United States,1942.0
9893,http://www.wikidata.org/entity/Q100922292,Taz Sherman,male,1999-07-19 00:00:00+00:00,United States,North America,US,United States,1999.0
9894,http://www.wikidata.org/entity/Q100922298,Dion Sherrell,male,1983-04-14 00:00:00+00:00,United States,North America,US,United States,1983.0
9895,http://www.wikidata.org/entity/Q100922314,Brandon Sherrod,male,1992-10-20 00:00:00+00:00,United States,North America,US,United States,1992.0
9896,http://www.wikidata.org/entity/Q100922317,Jontae Sherrod,male,1989-07-13 00:00:00+00:00,United States,North America,US,United States,1989.0
9897,http://www.wikidata.org/entity/Q100922389,Haim Shimonovich,male,1979-10-11 00:00:00+00:00,Israel,Asia,IL,Israel,1979.0
9898,http://www.wikidata.org/entity/Q100922402,Brandon Shingles,male,1987-06-29 00:00:00+00:00,United States,North America,US,United States,1987.0
9899,http://www.wikidata.org/entity/Q100922463,Gary Shivers,male,1933-08-03 00:00:00+00:00,United States,North America,US,United States,1933.0
9900,http://www.wikidata.org/entity/Q100922486,Josh Shoemaker,male,1979-02-15 00:00:00+00:00,United States,North America,US,United States,1979.0
9901,http://www.wikidata.org/entity/Q100922546,Tyrone Shoulders,male,1959-03-03 00:00:00+00:00,United States,North America,US,United States,1959.0
9902,http://www.wikidata.org/entity/Q100922623,Devontae Shuler,male,1998-02-09 00:00:00+00:00,United States,North America,US,United States,1998.0
9903,http://www.wikidata.org/entity/Q100922653,Ben Shungu,male,1997-10-04 00:00:00+00:00,United States,North America,US,United States,1997.0
9904,http://www.wikidata.org/entity/Q100922692,Nike Sibande,male,1999-06-06 00:00:00+00:00,United States,North America,US,United States,1999.0
9905,http://www.wikidata.org/entity/Q100922723,Bourama Sidibe,male,1997-11-01 00:00:00+00:00,Mali,Africa,ML,Mali,1997.0
9906,http://www.wikidata.org/entity/Q100922794,Lucas Siewert,male,1997-05-05 00:00:00+00:00,Brazil,South America,BR,Brazil,1997.0
9907,http://www.wikidata.org/entity/Q100922831,Kherel Silcott,male,1992-10-16 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1992.0
9908,http://www.wikidata.org/entity/Q100922833,Harry Silcox,male,1933-12-01 00:00:00+00:00,United States,North America,US,United States,1933.0
9909,http://www.wikidata.org/entity/Q100922847,Kārlis Šiliņš,male,1997-07-22 00:00:00+00:00,Latvia,Europe,LV,Latvia,1997.0
9910,http://www.wikidata.org/entity/Q100922872,Juan Pablo Silveira,male,1986-03-03 00:00:00+00:00,Uruguay,South America,UY,Uruguay,1986.0
9911,http://www.wikidata.org/entity/Q100922873,Matheus Silveira,male,2000-01-01 00:00:00+00:00,Brazil,South America,BR,Brazil,2000.0
9912,http://www.wikidata.org/entity/Q100922879,Omar Silverio,male,1998-11-05 00:00:00+00:00,Dominican Republic,North America,DO,Dominican Republic,1998.0
9913,http://www.wikidata.org/entity/Q100922881,Larry Silverman,male,1931-03-18 00:00:00+00:00,United States,North America,US,United States,1931.0
